scientificName,locality,n_individuals,X,dayCollected,monthCollected,yearCollected,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,depthOfColonyinMetersCorrected,mean_wspeed_u,mean_wspeed_v,mean_wind_speed,sd_wind_speed,cv_wind_speed,min_wind_speed,max_wind_speed,wind_speed_range,wind_vector_magnitude,mean_wind_direction,wind_directional_constancy,wind_directional_variability,mean_wave_energy_proxy,wind_transport_potential,wind_dispersal_symmetry,wind_retention_potential,mean_u,mean_v,mean_current_speed,sd_current_speed,cv_current_speed,min_current_speed,max_current_speed,current_speed_range,mean_current_direction,current_transport_potential,current_dispersal_symmetry,current_retention_potential,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4,mean_temp,sd_temp,skew_temp,kurtosis_temp,MaxMonthMean,mean_duration_DHD,MinMonthMean,mean_duration_DCD,mean_daily_temp_range,mean_annual_temp_range,temporal_autocorr_daily,temporal_autocorr_annual,slope_annual_temp_change,Depth,Chl_a_sum_mean_monthly_max,Chl_a_sum_median_monthly_max,Chl_a_sum_overall_mean,Chl_a_sum_overall_median,Chl_a_sum_cv_monthly_mean,Chl_a_sum_sd_monthly_mean,NO3_mean_monthly_max,NO3_median_monthly_max,NO3_overall_mean,NO3_overall_median,NO3_cv_monthly_mean,NO3_sd_monthly_mean,Oxygen_mean_monthly_max,Oxygen_median_monthly_max,Oxygen_overall_mean,Oxygen_overall_median,Oxygen_cv_monthly_mean,Oxygen_sd_monthly_mean,PH_mean_monthly_max,PH_median_monthly_max,PH_overall_mean,PH_overall_median,PH_cv_monthly_mean,PH_sd_monthly_mean,alk_mean_monthly_max,alk_median_monthly_max,alk_overall_mean,alk_overall_median,alk_cv_monthly_mean,alk_sd_monthly_mean,omega_ar_mean_monthly_max,omega_ar_median_monthly_max,omega_ar_overall_mean,omega_ar_overall_median,omega_ar_cv_monthly_mean,omega_ar_sd_monthly_mean
Acropora  kenti,Chicken,60,1153.5,20,2,2023,-18.6702568335,147.70660832,-18.6702568335,147.70660832,10,4.36,-4.826564349883333,2.2045155891833335,5.577346686583334,1.75969101115,0.31550683683333336,1.3803727781833333,8.992043397666666,7.611670619466667,5.30618623955,114.54837669666666,0.95138181965,0.04861818035,224.807880435,5.30618623955,0.13461281476666667,0.0087170806,0.009231218316666666,0.00237502135,0.0500520186,0.032604685683333336,0.6526356290666667,0.0018634948166666666,0.20525241748333334,0.2033889227,238.56558793588334,0.010174801266666667,0.8102349677166667,15.752934567833334,5.836666666666666,147.705371,-18.669904,5.498333333333333,147.718788,-18.676022,26.887049058666666,1.8881510923333333,-0.0030426242000000012,1.7797726346,29.388653554666664,16.814814810666668,24.29169350866667,22.770370372000002,0.285665995,6.326371262333333,0.9977149858000001,0.3111663288,0.0555807232,-4.7425,0.4676067897666667,0.4507524477,0.2777224927,0.28767269055,44.3117032125,0.12302583003333332,0.8726374098333334,0.6593576497,0.34114313648333333,0.19923159148333333,76.273809609,0.26020016056666667,6863.681876933333,6873.522511833334,6789.073141783333,6778.819187216666,2.1814368791166667,148.09940114,8.084733932183333,8.0852015368,8.075274761666666,8.075531180633334,0.31069956573333335,0.025089826716666666,2253.91261035,2253.358043816667,2251.3085224666665,2251.1183135666665,0.18952448783333334,4.266780943916666,3.7790583468166665,3.7700381848833335,3.7396665458666667,3.7385526624,1.9670816001,0.07356230636666666
Acropora  kenti,Davies,45,1101,21,2,2023,-18.826322903555557,147.62647057555554,-18.826322903555557,147.62647057555554,10,2.506666666666667,-4.785243369355555,2.1122167911555554,5.5247270628222225,1.7171723265555556,0.3108157754888889,1.5203360860888888,9.018128721088889,7.497792635,5.230680060288889,113.81676717111111,0.9467761937333333,0.053223806266666666,217.26350146222222,5.230680060288889,0.13384981464444445,0.009633743977777777,-0.002587285177777778,-0.02882434971111111,0.053755333244444446,0.03026825691111111,0.5649255671555555,0.0046003659777777775,0.1862823105111111,0.18168194455555556,76.29779001373332,0.03021670328888889,0.8798983773333333,8.149718556711111,3.9477777777777776,147.625371,-18.824904,3.535555555555556,147.628788,-18.826022,26.864480242,1.9697561586444443,-0.00917005626666667,1.8459492118,29.473050037555556,15.456790122444446,24.107824293333334,19.977777779333334,0.3836317475111111,6.860407338222222,0.9962247205777778,0.3369642871777778,0.055700270955555554,-2.8988888888888886,0.43693453317777775,0.4104057134888889,0.25884708013333335,0.2676233889111111,44.539674696,0.11526303004444445,0.6489198217555555,0.5138374294666667,0.25525418964444446,0.1343486285111111,82.12103559911111,0.2096187611111111,6854.796213822222,6862.3123436666665,6776.451113533333,6784.7917324,2.3364586212888887,158.32934600666667,8.083802541933332,8.0834613878,8.073921950311112,8.072942782444445,0.3019000256,0.024375125711111112,2253.700851577778,2252.8050230666668,2250.7472853111112,2250.592886133333,0.2412786026,5.430571493266667,3.7751623847333335,3.7691984268222223,3.7307793174444446,3.734241465222222,2.301012667,0.08584582844444444
Acropora  kenti,Fitzroy_Island,57,1449,26,1,2023,-16.939700705614037,145.9831930368421,-16.939700705614037,145.9831930368421,10,1.3701754385964913,-2.5204492704912282,4.5013618922456144,5.26127830145614,2.3669221019298243,0.44987586021052633,0.19895259496491227,9.408631499245613,9.209678904210527,5.1589653496666665,150.75421040701755,0.9805535944035088,0.019446405596491228,230.71830177017543,5.1589653496666665,0.5209435569122807,0.003696137035087719,0.002646478403508772,0.0642282489122807,0.07958089768421053,0.04866644235087719,0.6142638040877193,0.00672508547368421,0.1940671815614035,0.18734209603508772,182.62561468070174,0.06440471575438597,0.9484045378947369,2.4072876525614033,2.2885964912280703,145.985371,-16.939904,2.0263157894736836,145.978788,-16.936022,27.247678049122808,2.3302575829649124,-0.16500786826315791,1.7295374264561403,30.07376554842105,16.76608187105263,23.753351374385964,22.372319685263157,0.4928434368596491,7.909205634175438,0.9962398529298246,0.3729899653508772,0.0539387232631579,-1.8157894736842106,0.4303781036140351,0.43270213257894735,0.2744818563508772,0.21478959619298246,59.285059058070175,0.16274618656140352,3.802551632508772,1.698573795105263,1.5300194117017545,0.20281721684210527,155.83585540350876,2.3843544628245614,6862.720802964912,6868.923701,6763.283181035088,6781.8090086140355,2.7859155835964913,188.41918180701754,8.06916497622807,8.069459750280702,8.057478485105262,8.059158271982456,0.2542871191403509,0.020489063877192983,2232.9571978245613,2235.275161122807,2221.2509281929824,2225.5494163157896,0.9531189180877193,21.17114171754386,3.698965147122807,3.6929261658070174,3.613780630350877,3.607469802631579,5.696499904333334,0.20585932666666668
Acropora  kenti,Hicks,41,1880,5,2,2023,-14.47492041804878,145.50277859512195,-14.47492041804878,145.50277859512195,10,4.180487804878049,-4.92443691804878,4.084485910853658,6.595891735634146,3.198004355707317,0.4848479172439024,0.16913929804878047,11.203311831219512,11.034172531951219,6.397898415829268,129.67340094634147,0.9699823261707317,0.03001767382926829,471.68566654146343,6.397898415829268,0.2534084696097561,0.004550965390243903,-0.08328577351219513,0.05577395463414634,0.10671025019512195,0.02642880307317073,0.24802063290243903,0.04917549609756097,0.16971631126829267,0.12054081509756097,123.83732357073171,0.1002508437804878,0.21975800795121953,0.5684958363170731,6.345121951219512,145.50268807317073,-14.474904,5.3341463414634145,145.498788,-14.476022,27.123525576829266,1.6714900356585367,-0.019202957268292683,1.7351003173170731,29.28847336804878,17.47425474219512,24.95113849804878,25.75880758902439,0.227308067097561,5.361979288878048,0.9974874408292682,0.25277578214634144,0.07943160990243903,-4.430487804878049,0.4617302193902439,0.4545957546585366,0.2627329716097561,0.20488174834146342,66.94903848365854,0.17588154104878048,1.2010040558536585,0.7577710151463415,0.41516073524390246,0.1811306564390244,136.00167772682926,0.5645830483658536,6882.853157390244,6876.079987487805,6779.9476036585365,6771.7077061463415,2.1656974425365854,146.83317562195123,8.081159839414633,8.081429603341464,8.069699996048781,8.070351289951219,0.2855827116097561,0.023045662170731708,2254.601295512195,2255.1282117560977,2249.8952937560975,2251.3883500487805,0.25406089197560977,5.716104099170732,3.8013418593170734,3.7958323738292683,3.7405177207560976,3.7396149190487806,1.8928765146585367,0.07080339509756098
Acropora  kenti,Kelso,87,1317,14,2,2023,-18.423810593908048,146.98580133103448,-18.423810593908048,146.98580133103448,212.75862068965517,3.0977011494252875,-4.324928694724138,1.9922841030229885,5.104169999712644,1.6623405595632184,0.32568283494252875,1.364010158586207,8.424541907873564,7.0605317488505746,4.761743815517241,114.73322314482759,0.9329124513678161,0.06708754863218391,175.3601413241379,4.761743815517241,0.1526675978275862,0.013143677908045976,-0.04228056028735632,-0.033338472413793105,0.0708939526091954,0.025442372402298852,0.3571575574942529,0.020489560068965518,0.16695424762068967,0.14646468793103448,51.57653287586207,0.053883436563218395,0.4059620557586207,3.4841816657586206,4.468390804597701,146.985371,-18.424904,4.093103448275862,146.998788,-18.436022,26.969032891149425,1.9806141146896552,-1.1243002298850482e-4,1.8026090507931034,29.57990309045977,16.722860792528735,24.225915838390804,19.793103447471264,0.3701280024827586,6.80892796416092,0.996535275,0.3489264682298851,0.05979959267816092,-3.97183908045977,0.4426072787586207,0.4064170252528736,0.2629778905862069,0.25763899412643676,41.61236837160919,0.10939766947126436,0.8831073669195402,0.6306819151954023,0.26638394940229887,0.13326352316091955,87.08463108482758,0.2319958310229885,6855.658020241379,6843.564420436782,6777.691620781609,6787.588904287357,2.4808089391034485,168.1418980275862,8.081551888367816,8.082100305988506,8.072541832563218,8.071214744390804,0.290786321862069,0.023473806390804597,2252.362087114943,2251.380092586207,2248.0041552873563,2247.8500807931036,0.32996251918390807,7.417569103,3.7676502393333333,3.754074650862069,3.7202223593448274,3.723221440551724,2.806342043275862,0.10440182370114942
Acropora  kenti,Lizard,42,1827.5,4,2,2023,-14.646170763809524,145.45584643571428,-14.646170763809524,145.45584643571428,10,2.29,-4.902579152833334,4.150872536666666,6.604372317571428,3.1483078590238094,0.47670054166666664,0.05405081485714286,11.208869963571429,11.154819148571429,6.423785890380953,130.25362787619048,0.9726565343571428,0.027343465642857143,467.5958571809524,6.423785890380953,0.25767674547619046,0.004140206619047619,-0.04914693180952381,0.03351480059523809,0.0772526325,0.038629600785714285,0.5008831575238095,0.006726642190476191,0.1428106464761905,0.1360840042857143,124.44528957619048,0.0595148699047619,0.36621410835714285,3.0389649533809524,3.625,145.455371,-14.644904,3.075,145.468788,-14.656022,27.14397679575,1.9552109988,-0.031577332875,1.734449336275,29.65624248975,16.31111111225,24.528089366,21.7611111135,0.305089897325,6.487042343125,0.9970026387,0.28056140835,0.075217764025,-3.0035714285714286,0.35451661552380953,0.30550679964285715,0.20518596716666668,0.1914943393095238,58.03957189928571,0.1190943025952381,0.5678107632857143,0.4129996868095238,0.18672628728571428,0.09594403180952381,91.98719451547619,0.17175367704761904,6850.230185190476,6833.4174455,6748.047726095238,6734.486760690476,2.097527644452381,141.54248335,8.076767517761905,8.077487314261905,8.064916339857144,8.0655938535,0.27893400702380955,0.022495775857142856,2250.552259047619,2251.3382323571427,2242.555123952381,2244.693654642857,0.410456334,9.204699272738095,3.7646216684047618,3.7583921110714287,3.689683272404762,3.6858350352857143,2.3680135552142856,0.08737205861904762
Acropora  kenti,MacGillivray,11,1854,1,2,2023,-14.641270375454546,145.4915285090909,-14.641270375454546,145.4915285090909,10,2.1454545454545455,-4.882568623454546,4.138021408909091,6.582516368272727,3.145458815909091,0.47785051181818183,0.068217188,11.182803135454545,11.114585945454545,6.400210742090909,130.28157995454546,0.9723045691818182,0.027695430818181817,463.84646580909094,6.400210742090909,0.25825195863636363,0.004207423181818182,-0.06808862045454546,0.088016966,0.14398287763636364,0.08027727772727272,0.5589470578181818,0.015448507909090909,0.285775704,0.27032719618181816,142.53504007272727,0.11137008254545455,0.5303557981818182,1.6099214056363635,3.2727272727272725,145.490371,-14.639904,2.8181818181818183,145.498788,-14.656022,27.150074783636363,1.9218867529090908,-0.026892129636363636,1.7423228011818181,29.62620420636364,16.191919196363635,24.594890144545452,21.454545454545453,0.33374738045454544,6.3928786986363635,0.9966675413636363,0.2743440751818182,0.07672636590909092,-2.7818181818181817,0.40459007463636365,0.3513611258181818,0.2261491808181818,0.20138238963636365,61.40086367090909,0.13884185518181819,0.6197796122727273,0.43879073118181816,0.1978771380909091,0.09548705081818182,109.95960576363636,0.21753193472727272,6863.218306272727,6841.079521545455,6758.770878818182,6742.792665181818,2.089437693,141.2212321,8.077992175636364,8.079196884545455,8.065865491272728,8.066996838909091,0.28400103272727273,0.022907065,2251.8179203636364,2252.4172446363636,2244.490349909091,2246.3291414545456,0.36731901036363634,8.244439665727272,3.7772272392727273,3.767021615,3.704359143181818,3.6985934145454546,2.1867838698181816,0.08100663018181818
Acropora  kenti,Mackay,56,1608.5,28,1,2023,-16.039071105,145.65107185,-16.039071105,145.65107185,10,0.06428571428571433,-3.925648649107143,4.3263923377678575,5.956230490946428,2.556683509714286,0.429245228,0.7267337902142857,10.090294466964286,9.363560677107143,5.841951033553571,137.78027257857144,0.9808134613571429,0.019186538642857142,323.55468198392856,5.841951033553571,0.34091731164285716,0.0032212550714285715,-0.067257813375,0.06374441401785715,0.1155268165,0.04213302366071429,0.3649748329285714,0.01805646919642857,0.19239155798214286,0.1743350887142857,133.49298484285714,0.09267053621428571,0.41842274378571426,1.7271768096964286,0.7973214285714286,145.650371,-16.039904,0.7142857142857142,145.648788,-16.036022,27.29492226482143,2.1089549696964287,0.017471700553571425,1.8130911212142857,30.008493772142856,16.386904759642857,24.431426056071427,21.795634922678573,0.6187227113035714,7.390818588821428,0.9940401325178572,0.28242795049999997,0.06570608642857144,-0.6785714285714284,0.28047389569642855,0.2597461455357143,0.177248253375,0.14306789953571428,60.35341551535714,0.10697657558928571,0.7266137909464285,0.40862705635714286,0.27656367023214284,0.11433023169642857,113.59932225535714,0.31417586303571426,6793.402783964286,6797.685478678572,6716.638435571428,6710.801528607143,2.085314086875,140.06305338035713,8.072005932446428,8.071234513839286,8.05969255925,8.06084479525,0.3098293799642857,0.024971271785714285,2247.5167899821427,2246.8665521964285,2239.38043125,2239.5761528035714,0.45276882573214283,10.139215168571429,3.747418076017857,3.7368353894285713,3.6756230653035713,3.669136673357143,3.0380411671607144,0.11166698471428571
Acropora  kenti,Magnetic_Island,44,1056.5,5,9,2023,-19.166088972727273,146.85214536818182,-19.166088972727273,146.85214536818182,10,NA,-3.2697443703181817,0.9102726448181818,3.793604350909091,0.9373358920909091,0.24708316940909092,1.0457955966590908,6.083606016136364,5.037810419386363,3.3940867339545453,105.55680305681818,0.894686468,0.105313532,64.43254477340909,3.3940867339545453,0.1380903474318182,0.027760841204545455,-0.003487302272727273,-6.933636363636364e-4,0.003809005,0.0020073671136363637,0.5265617760681818,4.5210331818181816e-4,0.01102962484090909,0.010577588318181818,78.75233425386364,0.003555571863636364,0.08448301245454545,17.546056690454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,0.3356125481136364,0.25819689545454544,0.23376445597727272,0.17064218604545456,71.41385591636363,0.16694021113636365,2.7164623876136362,0.6178120839090909,1.4062610680681817,0.182547112,246.4438994431818,3.465644679818182,6884.554035977273,6824.947220136363,6781.546241863636,6761.431292954546,4.040668487045455,274.01980193863636,8.061155179181819,8.062757796681819,8.04633167009091,8.04864594725,0.35360667272727275,0.02845236575,2223.6950629545454,2228.5286014090907,2207.9905364772726,2213.998583386364,1.5537866160454545,34.30746143295455,3.631312171909091,3.583056429113636,3.5334321001363636,3.4709420352727274,7.838441580477273,0.2769660107954545
Acropora  kenti,Martin,60,1666.5,31,1,2023,-14.780328255166667,145.35879171666667,-14.780328255166667,145.35879171666667,10,2.747457627118644,-4.808747056233333,4.352757975316667,6.652708744733333,3.1121302269,0.4677989598166667,0.13742816421666668,11.290364349333334,11.152936186166666,6.48618152925,132.15060819666667,0.9749685083166667,0.025031491683333334,471.9148796316667,6.48618152925,0.27717456005,0.00376260175,-0.0442917536,0.059962264366666664,0.07973070866666666,0.04708080196666667,0.59029043655,0.005770326183333333,0.17684129226666667,0.17107096596666665,143.97911612333334,0.07460083185,0.45069618786666665,0.8959050050166667,4.321186440677966,145.35952354237287,-14.779904,3.8983050847457625,145.348788,-14.776022,27.05358270457627,2.113001863,-0.09509312325423729,1.7050513808474577,29.721688255084747,16.50847457762712,24.086692149491526,21.734463276271185,0.30374345376271183,6.929838534847457,0.9974862538474576,0.3298200473559322,0.07272280550847457,-3.045,0.2898852127666667,0.259071998,0.19086263011666665,0.15543438221666667,60.1165057475,0.11474285983333334,1.0397790769833333,0.4841922134,0.36921138315,0.05957512081666667,148.92136152833334,0.5498875265333333,6800.450166716667,6800.373245633334,6705.7083106166665,6717.497744216666,2.1616304913833333,144.95266964,8.068300710316667,8.066691365183333,8.056073744316667,8.055550044066667,0.26425245825,0.0212883621,2240.846901133333,2242.18926575,2229.757862066667,2230.53784855,0.6409312100166666,14.291191749166666,3.701011676433333,3.7036413294666666,3.6057810197499998,3.61390876865,3.799130804283333,0.13698734713333333
